14732844,413857349
5880,3674
2854,631
1987,207
1791,173
1776,188
1611,195
1575,188
1540,170
2072,175
1644,168
1635,166
1842,889
1664,199
1628,165
1533,162
1572,174
1523,165
1557,156
2080,7218
1761,227
1654,175
1659,169
1583,158
1515,159
1610,159
1659,163
1585,162
1527,160
1550,159
1596,157
1759,662
1593,183
1804,195
1580,160
1563,159
1546,158
1601,159
1603,163
1607,174
1591,172
1642,163
1568,163
1791,669
1635,176
1553,158
1573,159
1595,158
1532,161
1621,158
1577,164
1573,161
1522,162
1512,159
1612,199
2027,1888
1946,1505
9717,18677499
13949,3202875
14695,11924352
4568,1063
14692,3371739
15748,10684793
5272,1105
15607,7512906
5199,1095
15730,2097313
15630,4394178
15665,3154904
15670,7587162
5437,1090
15535,23565898
15976,16901232
15916,5914458
15956,6145929
15858,2152705
5165,1079
15615,22104324
15703,2652751
15640,8420770
5051,1105
15695,11632360
15854,3152850
15741,2117207
15698,12541488
19031,3120536
21306,6799894
20712,3104052
15777,8597794
21675,36478263
16134,13792892
16019,5403733
5743,5147
15665,2221144
15914,3264884
5873,5305
15660,2020297
15650,6337587
15342,10623981
5047,1115
15697,913508
15620,3198227
5325,1102
15838,3276385
15901,11435432
15693,9264021
15676,6486880
15312,19498226
5028,996
4535,627
15718,1215086
15781,7380444
5282,1022
15580,10734409
15683,25433066
15668,17144955
5014,1102
15717,6710635
15860,6426001
15653,5358965
15651,3235219
15679,4289315
15740,4288189
15773,9710850
5821,5136
15497,14884686
15613,7479990
15728,1099015
15806,8607257
15126,8603870
5394,1056
15179,12814765
15517,5048480
15448,3572714
15435,1258539
5836,5199
5390,3778
4991,3558
15548,3028232
15344,11804835
15480,2159325
15311,21849993
15405,21307226
15417,3195828
15410,4247371
15307,14988856
15094,6929850
5057,1089
4215,544
3956,441
4240,413
4422,407
4084,579
15423,2335003
15310,3270893
19496,14009533
9642,1637
7710,1114
15295,71188670
15044,30729485
5415,1082
15410,50210467
15300,13036897
5187,990
4435,533
4141,417
4307,566
15216,3999429
15482,1033214
15622,10660929
15350,4154758
15191,1313897
15535,3853785
15362,1708285
15357,11704169
15510,4671482
16053,22689786
15240,15007085
15204,24654465
5196,1013
4551,643
15240,6442011
15197,67568997
15369,5443065
15422,3203371
15622,4276911
15384,10751250
5856,5077
15568,4226187
5072,1112
18018,22442692
15463,38501200
15437,8825476
15478,8612499
15525,12747554
15319,16272393
15495,25500292
15593,9801174
6048,6427
15430,9028077
