msg_type,processing_time_ns,buff_read_ns
l2update,15846,1121306
l2update,15983,22473511
l2update,15856,17098309
l2update,15813,7485328
l2update,5380,1208
l2update,15660,5487053
l2update,15675,980910
l2update,19730,14256130
l2update,18028,904420
l2update,16153,8529643
l2update,5517,1116
l2update,16088,11641863
l2update,5698,1185
l2update,15943,10608717
l2update,16084,3627471
l2update,15825,32052926
l2update,16016,13477031
l2update,16081,14607499
l2update,16121,12348673
l2update,16061,15489644
l2update,5479,1183
l2update,20170,50857277
l2update,16199,4316706
l2update,30265,9862423
l2update,6162,1353
l2update,15946,4524246
l2update,16156,17075055
l2update,15861,10325539
l2update,15826,8913670
l2update,15592,7611993
l2update,19811,14301806
l2update,16435,40483666
l2update,19887,16825203
l2update,9038,1756
l2update,15981,11597797
l2update,5256,1158
l2update,15793,17757425
l2update,15991,1164193
l2update,16053,78805075
l2update,15951,21326798
l2update,15994,10233632
l2update,16096,11714147
l2update,16052,19341802
l2update,34861,3654206
l2update,15971,6485049
l2update,16104,6295804
l2update,15962,10594933
l2update,5116,1120
l2update,4611,579
l2update,4142,664
l2update,16028,9535830
l2update,5154,1105
l2update,15808,43575204
l2update,15928,9005426
l2update,5384,1183
l2update,16046,12858350
l2update,5372,1135
l2update,15931,22435049
l2update,5610,1052
l2update,4488,739
l2update,15858,10927011
l2update,15858,4397010
l2update,15983,11406731
l2update,15906,33356304
l2update,5858,1223
l2update,4430,614
l2update,4150,551
l2update,4119,446
l2update,4157,518
l2update,3894,481
l2update,3853,554
l2update,15943,15802871
l2update,16011,8814088
l2update,5455,1203
l2update,15811,4184336
l2update,15815,16073967
l2update,15944,23146698
l2update,4914,1110
l2update,4220,741
l2update,15939,31699293
l2update,5098,1095
l2update,4357,566
l2update,4081,572
l2update,4678,491
l2update,4127,649
l2update,16116,20419015
l2update,19526,8196925
l2update,16060,15207828
l2update,5236,1010
l2update,4295,674
l2update,16109,8015586
l2update,16056,69935961
l2update,5550,1188
l2update,19622,1973606
l2update,15981,6357289
l2update,15986,3539476
l2update,5204,1220
l2update,16107,2955616
l2update,15943,7734035
l2update,16058,6500389
l2update,15821,5165575
l2update,5517,1036
l2update,4385,523
l2update,4023,497
l2update,3829,441
l2update,3797,453
l2update,3750,446
l2update,4055,593
l2update,16081,5705026
l2update,15975,11885496
l2update,16104,2251191
l2update,15896,73270236
l2update,5404,1143
l2update,15823,14843624
l2update,15918,25486639
l2update,16008,15759391
l2update,5855,1183
l2update,16034,18043292
l2update,15968,15848351
l2update,16580,39472173
l2update,16016,23183759
l2update,19512,58740708
l2update,9786,1814
l2update,15783,4306541
l2update,15855,7476796
l2update,15821,6416632
l2update,15999,3426623
l2update,15998,2111262
l2update,16061,11807984
l2update,15895,2204123
l2update,15929,4314081
l2update,15823,86205602
l2update,5437,1008
l2update,4435,734
l2update,15795,4426678
l2update,16071,21279210
l2update,5164,970
l2update,4327,632
l2update,30190,11748705
l2update,15696,36312384
l2update,15921,2132015
l2update,15968,11736973
l2update,15946,1114197
l2update,16049,18655075
l2update,15750,47401937
l2update,5656,1127
l2update,16069,14838067
l2update,19766,17047911
l2update,15695,29684088
l2update,20737,3168679
l2update,15858,6367387
l2update,20020,11764679
l2update,15810,54332440
l2update,16873,10084918
l2update,15813,2157264
l2update,19727,22840332
l2update,21170,65625014
l2update,4976,1226
l2update,3969,611
l2update,15272,5299617
l2update,5018,1101
l2update,19037,8479363
l2update,16189,6288820
l2update,5270,1130
l2update,15750,16719896
l2update,15924,4532420
l2update,15991,123757869
l2update,6349,5628
l2update,18984,9770307
l2update,16287,24782406
l2update,15898,26988392
l2update,15833,75795584
l2update,5044,1115
l2update,15748,20518197
l2update,5372,1027
l2update,4287,704
l2update,15969,7177763
l2update,15968,19947266
l2update,15705,14518926
l2update,15914,2611342
l2update,16161,2420382
l2update,6054,5552
l2update,16208,25058002
l2update,15921,43207331
l2update,15756,4250738
l2update,15941,18313517
l2update,15906,9490946
l2update,15910,16015944
l2update,15926,8514404
l2update,15979,10980005
l2update,21591,8908803
l2update,17760,670479
l2update,17740,3447876
l2update,14377,10831857
l2update,17417,44911834
l2update,19411,11724992
l2update,16477,32566259
l2update,16307,3587509
l2update,16605,5741749
l2update,16693,5249448
l2update,16028,18241522
l2update,5488,1182
l2update,16006,7378141
l2update,15976,108333192
l2update,15941,9602785
l2update,15986,11644652
l2update,5387,1118
l2update,20060,3412462
l2update,15838,106378339
l2update,15961,4225254
l2update,15942,4292058
l2update,15921,4428932
l2update,15993,19236404
l2update,16176,15855891
l2update,15859,10962302
l2update,5550,1209
l2update,16192,38440090
l2update,5240,1250
l2update,15946,2067408
l2update,15968,1788874
l2update,5114,1180
l2update,16039,2993466
l2update,5969,5472
l2update,5222,4230
l2update,15823,5451473
l2update,20675,11647029
l2update,9146,1824
l2update,16013,8703101
l2update,15756,1107748
l2update,6307,5523
l2update,16041,10841638
l2update,16000,17156077
l2update,15953,2562742
l2update,16076,4220062
l2update,5164,1178
l2update,16066,1048214
l2update,15831,7336346
l2update,16024,10563072
l2update,16020,11717614
l2update,5309,1138
l2update,15823,7726456
l2update,16064,8374805
l2update,5465,1082
l2update,16074,1291704
l2update,19492,12577327
l2update,15981,9023682
l2update,16086,6860113
l2update,5197,1110
l2update,15716,33254065
l2update,5310,1135
l2update,15858,6165593
l2update,15972,5342370
l2update,6064,5592
l2update,16079,13909149
l2update,5041,1022
l2update,4455,589
l2update,4202,621
l2update,16026,5323528
l2update,15996,4191498
l2update,15801,9571480
l2update,15929,21851881
l2update,15783,4489123
l2update,16096,9767421
l2update,5490,1123
l2update,21376,3328832
l2update,15991,2814537
l2update,15851,3509009
l2update,16000,9077614
l2update,5474,1183
l2update,15874,2907315
l2update,15958,1181800
l2update,15958,4581356
l2update,16001,4153354
l2update,6512,5570
l2update,15763,9557044
l2update,15921,13004965
l2update,15943,2126451
l2update,15903,8563078
l2update,15818,7530474
l2update,15905,27737352
l2update,15761,11830306
l2update,16211,33140366
l2update,19023,8578170
l2update,15798,2124870
l2update,15926,19241275
l2update,16048,45790811
match,27347,1608
l2update,5740,902
l2update,16066,11865373
l2update,19973,5112359
l2update,15999,4981034
l2update,16092,6803786
l2update,16921,7465052
l2update,18183,7443879
l2update,23666,4272517
l2update,13285,9213090
l2update,22265,37044337
l2update,5092,1338
l2update,4124,582
l2update,3888,526
l2update,4145,515
l2update,5081,1013
l2update,4393,531
l2update,4217,486
l2update,3999,481
l2update,3877,481
l2update,3949,634
l2update,16382,10888065
l2update,15756,3257413
l2update,16064,26759338
l2update,5538,1093
l2update,16242,5568183
l2update,5407,1150
l2update,5265,5259
l2update,15225,12693078
l2update,16036,9556044
l2update,16074,3183499
l2update,15949,5306695
l2update,15760,8033800
l2update,5643,1205
l2update,15961,2271126
l2update,6236,5713
l2update,15911,6205402
l2update,15845,1072905
l2update,15956,6483632
l2update,15961,27900589
l2update,15866,13805910
l2update,5603,1228
l2update,15896,7617583
l2update,15853,12945169
l2update,5455,1117
l2update,14852,6639834
l2update,14323,16333537
l2update,15933,2119833
l2update,4923,1023
l2update,4588,694
l2update,15916,2292246
l2update,16013,2961565
l2update,15854,1255916
l2update,6127,5737
l2update,15916,6427162
l2update,5535,1245
l2update,15843,15923182
l2update,4926,1002
l2update,4803,659
l2update,3994,463
l2update,3897,471
l2update,4282,584
l2update,16044,1773296
l2update,15856,22225806
l2update,15791,3405548
l2update,15858,3911315
l2update,15940,6768372
l2update,19772,1370104
l2update,16076,12676781
l2update,5607,1130
l2update,15795,11607245
l2update,15959,44233119
l2update,15859,1294077
l2update,15954,14155789
l2update,5620,1233
l2update,15956,5322845
l2update,15903,4270633
l2update,16111,5379461
l2update,5191,1183
l2update,16012,4258844
l2update,15988,11192950
l2update,15928,8490312
l2update,15730,22607161
l2update,6131,5555
l2update,15965,11245443
l2update,15968,8589937
l2update,5277,1085
l2update,4343,526
l2update,4162,623
l2update,16099,5831298
l2update,16036,2628318
l2update,5161,1045
l2update,4219,720
l2update,16003,3100585
l2update,15966,6431496
l2update,16091,4243089
l2update,5367,1150
l2update,15778,10555154
l2update,16053,3443700
l2update,15843,2991262
l2update,16059,3185817
l2update,15958,3240375
l2update,15760,8544382
l2update,5360,997
l2update,4663,611
l2update,4307,572
l2update,16158,3464447
l2update,5196,1170
l2update,16026,7292281
l2update,6148,5385
l2update,15903,2093286
l2update,15756,3200811
l2update,16204,5561790
l2update,6154,7214
l2update,4876,762
l2update,5524,4470
l2update,16049,5188739
l2update,15695,4420813
l2update,5865,5607
l2update,19269,6221535
l2update,8712,1566
l2update,7990,1221
l2update,16056,3161942
l2update,5369,1088
l2update,4679,671
l2update,15979,3165023
l2update,15878,9802843
l2update,15973,9867178
l2update,5227,1215
l2update,15976,9498987
l2update,6029,5672
l2update,15806,1033052
l2update,15944,1037490
l2update,16046,13894679
l2update,19291,2094790
l2update,15894,9154438
l2update,15979,1510569
l2update,21589,7534155
l2update,15884,4161771
l2update,16051,2692604
l2update,16076,2339019
l2update,15999,15876790
l2update,15931,23523967
l2update,5084,1083
l2update,4030,493
l2update,4387,599
l2update,15931,23179572
l2update,15971,3173922
l2update,5429,1156
l2update,15928,17058759
l2update,5121,1138
l2update,16049,423295
l2update,19680,77319510
l2update,20949,30870803
l2update,16342,2111469
l2update,19354,4239237
l2update,16417,26775727
l2update,5387,1132
l2update,4493,666
l2update,16134,16237860
l2update,5463,1107
l2update,22450,8584073
l2update,6002,1531
l2update,4122,779
l2update,16281,2342988
l2update,20499,7573484
l2update,16167,2593902
l2update,15803,11684117
l2update,16835,9029571
l2update,21441,2984752
l2update,17129,4258844
l2update,6058,1005
l2update,4468,729
l2update,16284,11657422
l2update,5492,1108
l2update,15961,6457996
l2update,15918,11524388
l2update,5387,1187
l2update,15943,36840461
l2update,15856,3181387
l2update,18780,10331308
l2update,22561,13748550
l2update,5142,5046
l2update,16818,3090069
l2update,15902,3929521
l2update,18501,4621346
l2update,12845,12177452
l2update,15805,40593662
l2update,15726,10683942
l2update,15873,6580248
l2update,15951,2071193
l2update,15732,18683933
l2update,5715,1165
l2update,16038,12873040
l2update,5497,1030
l2update,4169,619
l2update,3937,469
l2update,4062,618
l2update,15989,27159220
l2update,16031,7426556
l2update,15958,3876076
l2update,5467,1223
l2update,15942,7487309
l2update,15948,8239174
l2update,16032,4149408
l2update,6066,1327
l2update,15626,8505659
l2update,15727,3146850
l2update,15848,80750780
l2update,15966,5227454
l2update,16081,23446152
l2update,15868,9460295
match,9191,1596
l2update,16029,122202291
l2update,5458,984
l2update,4145,553
l2update,3917,543
l2update,3956,569
l2update,16179,9949516
l2update,5412,1171
l2update,15969,7354942
l2update,16026,5627835
l2update,18143,123819343
l2update,5918,1343
l2update,4626,826
l2update,15971,15108008
l2update,5623,1235
l2update,15893,73311748
l2update,15928,9871656
l2update,16040,13067356
l2update,16029,3688638
l2update,5056,1020
l2update,15944,3092529
l2update,16106,19263847
l2update,15966,4327676
l2update,15831,32159471
l2update,15735,17889399
l2update,15855,4265831
l2update,16026,8483517
l2update,16114,18113228
l2update,16522,39597962
l2update,15814,15912825
l2update,16044,9642809
l2update,19741,23680512
l2update,15808,47329814
l2update,15779,9742374
l2update,4936,998
l2update,4623,591
l2update,4109,626
l2update,16087,19239575
l2update,19716,7497840
l2update,15969,8175372
l2update,16282,11119095
l2update,5536,1185
l2update,16172,3177734
l2update,15906,27834455
l2update,15916,8162394
l2update,15744,7501690
l2update,5545,1125
l2update,15859,7834030
l2update,15963,9228568
l2update,16023,19321820
l2update,15898,72061359
l2update,5310,976
l2update,23588,542
l2update,4889,826
l2update,4443,736
l2update,15944,10610034
l2update,15848,9653542
l2update,16033,1687605
l2update,15894,479168
l2update,15990,3235317
l2update,15895,12596506
l2update,16071,18931803
l2update,15799,14890002
l2update,15891,14943955
l2update,16086,3196915
l2update,16004,3188867
l2update,16116,6762665
l2update,17019,9648773
l2update,5062,1119
l2update,15948,14282170
l2update,15934,69018388
l2update,15999,8016305
l2update,15879,7160484
l2update,16056,13986504
l2update,16047,1091320
l2update,5916,5588
l2update,16003,6446743
l2update,15910,8859552
l2update,5871,1363
l2update,5377,5766
l2update,16938,7524747
l2update,16128,13608018
l2update,15780,1067497
l2update,16079,5431137
l2update,5106,1022
l2update,4134,672
l2update,16084,2096683
l2update,5192,1070
l2update,4580,642
match,8651,1055
l2update,16104,2246187
match,9907,1548
l2update,16001,1113514
match,8707,1523
l2update,15835,5596442
match,9308,1391
l2update,5230,744
match,5608,779
l2update,4362,519
match,5359,767
l2update,15911,4127341
match,8732,1449
l2update,4813,671
match,5717,850
l2update,15896,6264643
match,52566,1436
l2update,5582,973
match,5743,997
l2update,5453,8636
match,6154,862
l2update,4273,531
match,5666,668
l2update,5392,5532
match,5635,817
l2update,15825,2595345
match,8519,1404
l2update,5260,664
l2update,4222,597
l2update,4001,461
l2update,3944,602
l2update,16730,1271993
l2update,6377,6585
l2update,5342,4327
l2update,16147,2017553
l2update,5487,1210
l2update,15978,2666889
l2update,5242,1042
l2update,4142,603
l2update,4057,519
l2update,4293,654
l2update,15955,1964081
l2update,15855,5767242
l2update,5630,1048
l2update,4369,702
l2update,15838,3190623
l2update,5385,1060
l2update,4430,720
l2update,18542,4459969
l2update,15864,2168269
l2update,15824,18285225
l2update,5605,997
l2update,4380,581
l2update,3987,609
l2update,15993,6351060
l2update,5348,1215
l2update,15956,35706782
l2update,15868,3253554
l2update,5119,1145
l2update,16046,5949657
l2update,16167,21238563
l2update,15844,47753615
l2update,15718,18012900
l2update,5803,1086
l2update,4262,702
l2update,16901,7420106
l2update,5159,1133
l2update,15830,8840583
l2update,57467,1010
l2update,5899,1052
l2update,4452,802
l2update,5179,6790
l2update,19404,4260495
l2update,15773,41266211
l2update,5347,1027
l2update,4097,574
l2update,3921,434
l2update,3816,627
l2update,16074,3523314
l2update,16051,7573168
l2update,5436,1142
l2update,15953,8315505
l2update,15825,3601225
l2update,5224,1148
l2update,16066,6299674
l2update,15791,15544497
l2update,5492,1091
l2update,4310,684
l2update,19512,11563497
l2update,8712,1401
l2update,7551,1285
l2update,21128,5467411
l2update,16036,8762545
l2update,15831,1080559
l2update,15976,17211920
l2update,15874,2171672
l2update,15790,31229137
l2update,5628,937
l2update,4482,665
l2update,16086,3208135
l2update,5312,1188
l2update,15828,12696360
l2update,5242,1178
l2update,15901,8509892
l2update,16019,2209287
l2update,5332,1281
l2update,15858,5414119
l2update,20474,9973812
l2update,15956,17845498
l2update,15831,20095372
l2update,16104,6000053
l2update,5580,1188
l2update,16026,8111222
l2update,5130,1074
l2update,4338,623
l2update,16002,14156522
l2update,15856,7568871
l2update,15781,11489127
l2update,5901,5415
l2update,5152,4322
l2update,15930,1243254
l2update,19579,2350036
l2update,9086,2067
l2update,16046,10940253
l2update,5525,1020
l2update,4135,491
l2update,4034,441
l2update,4214,635
l2update,16237,2266049
l2update,5420,1120
l2update,5575,5423
l2update,15986,5041803
l2update,15863,1591211
l2update,5325,1062
l2update,16091,1826540
l2update,15803,1080547
l2update,15863,3166810
l2update,15836,4184531
l2update,16157,1073854
l2update,16013,9418228
l2update,15969,12764486
l2update,16023,1291777
l2update,6567,5495
l2update,5342,4262
l2update,15873,1079156
l2update,8191,1752
l2update,5628,8689
l2update,4472,622
l2update,4157,554
l2update,20113,5230822
l2update,5219,1200
l2update,17371,3013157
l2update,5500,1203
l2update,16323,16143285
l2update,3668,1121
l2update,11335,9871215
l2update,2496,581
l2update,1756,201
l2update,1612,195
l2update,2028,380
l2update,10221,3025021
l2update,6125,2648652
l2update,2660,2389
l2update,24593,6574491
l2update,4534,1211
l2update,8219,934481
l2update,11301,3219714
l2update,3489,721
l2update,2850,452
l2update,15390,6852388
l2update,3480,793
l2update,2922,482
l2update,3497,3724
l2update,12421,4949647
l2update,2318,717
l2update,1881,249
l2update,1774,274
l2update,7155,2471117
l2update,2255,397
l2update,1875,231
l2update,1641,261
l2update,15626,836474
l2update,2399,539
l2update,9159,2175811
l2update,2136,523
l2update,1949,274
l2update,1833,273
l2update,11956,1067845
l2update,4070,1054
l2update,2835,605
l2update,9861,3152628
l2update,3538,727
l2update,3320,3677
l2update,10681,972128
l2update,11739,6958683
l2update,3333,763
l2update,6351,6613306
l2update,2167,401
l2update,1864,252
l2update,1914,250
l2update,1837,243
l2update,18077,6589406
l2update,4342,1094
l2update,3313,443
l2update,3458,526
l2update,7711,963405
l2update,8556,4292369
l2update,3657,774
l2update,5930,3301714
l2update,19818,7518896
l2update,3940,948
l2update,3389,470
l2update,3604,569
l2update,8298,1961464
l2update,3572,734
l2update,8688,4423252
l2update,8611,846206
l2update,4073,780
l2update,4677,4821
l2update,3739,565
l2update,11155,4864281
l2update,5397,5402
l2update,11068,6689840
l2update,4771,887
l2update,9057,1607223
l2update,4550,844
l2update,4102,642
l2update,9735,2677157
l2update,4851,839
l2update,4590,644
l2update,4109,589
l2update,3996,561
l2update,9722,2050840
l2update,11105,2137753
l2update,9946,2235645
l2update,4433,912
l2update,4037,624
l2update,4966,4814
l2update,9852,5090915
l2update,10906,4283808
l2update,4574,919
l2update,8957,1068442
l2update,4332,837
l2update,14235,2090003
l2update,16026,8675693
l2update,5770,1083
l2update,4397,719
l2update,15914,1064330
l2update,15916,11922703
match,9140,1564
l2update,5540,737
l2update,4277,516
l2update,3929,611
l2update,15946,3373189
l2update,5310,1009
l2update,4400,559
l2update,4126,479
l2update,3943,632
l2update,15978,2014995
l2update,5314,1259
l2update,16033,2135060
l2update,5663,1187
l2update,15906,6430241
l2update,5295,1152
l2update,15928,4317179
l2update,5227,1040
l2update,4450,727
l2update,15976,2075030
l2update,15901,4529100
l2update,5475,1155
l2update,15996,4542322
l2update,5437,1120
l2update,17830,3179573
l2update,15740,6505399
l2update,5336,973
l2update,4225,719
l2update,16156,2137332
l2update,5978,5548
l2update,15933,5286249
l2update,15874,8640329
l2update,5552,1171
l2update,15956,3160952
l2update,16207,3289508
l2update,15852,10693791
l2update,15951,8532232
l2update,15878,2172850
l2update,15956,13907012
l2update,15958,6510753
l2update,15891,5584392
l2update,5206,1033
l2update,4550,724
l2update,16077,10421607
l2update,5490,1033
l2update,4425,754
l2update,16091,3554567
l2update,15871,9746091
l2update,15953,3379756
l2update,15878,1069745
l2update,16021,2098615
l2update,16059,7310096
l2update,5515,1193
l2update,16084,7365842
l2update,16044,2128677
l2update,5080,1185
l2update,16154,4228426
l2update,5227,1162
l2update,5512,5620
l2update,15788,3043730
l2update,5302,1112
l2update,15983,4652175
l2update,15715,4779188
l2update,15996,6449688
l2update,15869,2108597
l2update,5392,1198
l2update,15971,12886431
l2update,5329,1023
l2update,4187,626
l2update,3901,479
l2update,3924,649
l2update,15170,11610894
l2update,4617,1078
l2update,16124,3177255
l2update,5827,5395
l2update,20311,1275268
l2update,16016,1381151
l2update,15863,1154343
l2update,15906,1939908
l2update,16159,10921776
l2update,5217,1157
l2update,15928,6244864
l2update,18848,24316945
l2update,14737,46969281
l2update,2676,735
l2update,1708,232
l2update,1643,252
l2update,14822,20187274
l2update,2410,655
l2update,1816,222
l2update,1877,187
l2update,1606,273
l2update,9997,5458464
l2update,8722,1123832
l2update,4410,678
l2update,3928,504
l2update,8232,3160433
l2update,6994,2177502
l2update,2206,482
l2update,8251,3417405
l2update,6765,1102413
l2update,2312,452
l2update,7824,2384496
l2update,16989,2150923
l2update,3519,3657
l2update,6717,990783
l2update,6509,8558769
l2update,6757,4165958
l2update,7152,3756163
l2update,2689,518
l2update,2246,361
l2update,2010,291
l2update,1951,335
l2update,6573,3275905
l2update,6571,6291079
l2update,9462,15866642
l2update,9500,7481641
l2update,9527,2132883
l2update,9500,7787326
l2update,9374,9109430
l2update,9484,3546844
l2update,9414,1153535
l2update,3658,3339
l2update,9491,5651120
l2update,9506,1635220
l2update,9500,10856977
l2update,2913,552
l2update,2443,322
l2update,2386,363
l2update,3162,3184
l2update,9540,8454118
l2update,9475,2603719
l2update,9544,6584970
l2update,3191,621
l2update,9556,4942610
l2update,3212,711
l2update,10134,2156483
l2update,13676,4410583
l2update,17711,6879207
l2update,8218,1478
l2update,4372,798
l2update,14196,5411380
l2update,14244,3393030
l2update,4871,1070
l2update,12420,1063476
l2update,15060,5284710
l2update,14868,4188233
l2update,16046,2129453
l2update,20195,1073353
l2update,16126,1063922
l2update,16067,3145333
l2update,15888,7311260
l2update,16008,4175389
l2update,16054,4226273
l2update,19729,2677075
l2update,9436,1796
l2update,16024,5523061
l2update,15808,1106430
l2update,16049,6419810
l2update,5355,1168
l2update,19507,1068720
l2update,19429,7712985
l2update,16151,2245433
match,9108,1421
l2update,5322,784
l2update,16104,1292446
l2update,16064,3604276
l2update,16036,5152576
l2update,5495,1103
l2update,15931,2902315
l2update,15783,1978983
l2update,16068,10439854
l2update,5077,1007
l2update,4636,744
l2update,5347,5500
l2update,16054,3240683
l2update,16003,5214603
l2update,15906,3415617
l2update,15843,2089996
l2update,15771,3251732
l2update,15501,2059487
l2update,20877,4407999
l2update,10351,8544
l2update,18988,4486192
l2update,16881,4277681
l2update,15250,7634128
l2update,4993,1059
l2update,26748,2160955
l2update,5646,6412
l2update,14890,973833
l2update,5551,5070
l2update,9709,984111
l2update,4540,938
l2update,15994,6487751
l2update,16054,10825352
l2update,15920,25105472
l2update,16099,3427097
l2update,17094,5305412
l2update,15960,2800665
l2update,12220,9521400
l2update,6098,5149
l2update,15923,14905833
l2update,16209,4266918
l2update,15863,44736022
l2update,16021,4602252
l2update,17755,21407299
l2update,15916,8053955
l2update,5087,1042
l2update,4237,584
l2update,4089,661
l2update,16074,5498920
l2update,19421,2907423
l2update,15905,4698863
l2update,5242,1025
l2update,5305,729
l2update,15866,3821563
l2update,15886,1104909
l2update,16044,2359417
l2update,15933,4148706
l2update,5625,1145
l2update,15969,3118540
l2update,16008,3170437
l2update,16056,9558833
l2update,5593,1188
l2update,16044,3116638
l2update,5398,1157
l2update,15999,2540763
l2update,16151,9511546
match,9131,1483
l2update,5252,767
l2update,12362,5720316
l2update,2262,863
l2update,1775,312
l2update,2259,2437
l2update,14258,1856667
l2update,8973,1102017
l2update,3185,795
l2update,19569,29660158
l2update,4687,1478
l2update,3404,463
l2update,3286,568
l2update,3841,4685
l2update,3703,3127
l2update,12911,9597444
l2update,4062,871
l2update,3847,654
l2update,4338,4616
l2update,4256,3522
l2update,11163,6787393
l2update,4326,856
l2update,3784,566
l2update,3693,594
l2update,9605,3232063
l2update,10173,3316087
l2update,9294,1001961
l2update,4337,926
l2update,3950,686
l2update,10488,5316835
l2update,10215,1141516
l2update,16197,9658934
l2update,6284,5330
l2update,15976,4891887
l2update,15994,6440749
l2update,5076,1161
l2update,16034,7140256
l2update,20323,3236303
l2update,10072,9624
l2update,16011,994208
l2update,5991,5367
l2update,16197,5609339
l2update,16148,4429178
l2update,15616,3209633
l2update,20142,3621871
l2update,15966,30453609
l2update,15953,1585351
l2update,21178,4219884
l2update,16061,5568745
l2update,6229,5392
l2update,14222,6141429
l2update,16086,4046949
l2update,5395,1075
l2update,16091,4135422
l2update,15736,6754992
l2update,15980,1081342
l2update,16189,6418061
l2update,16241,5302155
l2update,14280,2341500
l2update,15948,5129262
l2update,15891,5231962
l2update,15896,1170314
l2update,15918,6436405
l2update,16071,9597594
l2update,16066,1175428
l2update,5914,5452
l2update,16144,1281517
l2update,5425,1175
l2update,20834,6591179
l2update,15904,989985
l2update,6204,5490
l2update,16036,9509100
l2update,5382,1083
l2update,15913,6391624
l2update,16047,6452388
l2update,16008,1050580
l2update,15808,7539720
l2update,15992,4214712
l2update,16034,7738147
l2update,16279,5316545
l2update,15958,4242864
l2update,15883,27676834
l2update,15933,5642626
l2update,15960,1072351
l2update,16003,1345656
l2update,15928,12984682
l2update,16111,10656173
l2update,20935,3146302
l2update,16077,3138603
l2update,15921,10644951
l2update,5915,5435
l2update,15932,9585476
l2update,15946,16115918
l2update,15878,7129240
l2update,15874,4534858
l2update,4969,984
l2update,4051,549
l2update,3999,607
l2update,16079,7364641
l2update,16099,8427147
l2update,5467,1125
l2update,15876,28525225
l2update,5294,1037
l2update,4420,538
l2update,3991,649
l2update,15909,6361774
l2update,4888,1090
l2update,4683,627
l2update,3976,494
l2update,4195,652
l2update,15946,5588714
l2update,16081,21511871
l2update,15959,7318206
l2update,15954,3389716
l2update,20213,5447294
l2update,9006,2057
l2update,15980,4711481
l2update,5357,1183
l2update,19391,4235817
l2update,16061,1974792
l2update,15702,7580243
match,9276,1739
l2update,6290,6339
l2update,16008,1869204
l2update,15833,1101855
l2update,15763,4436525
l2update,16064,2128875
l2update,15896,3135113
l2update,15908,1101384
l2update,15918,5203746
l2update,15780,7556509
l2update,16103,12889295
l2update,15846,15585056
l2update,16006,16055553
l2update,15768,14289684
l2update,16280,4274594
l2update,5981,6494
l2update,4444,737
l2update,5006,4310
l2update,15811,4022617
l2update,16234,6576650
l2update,15959,1014636
l2update,15645,3520470
l2update,15949,2162384
l2update,15981,6393714
l2update,5546,1185
l2update,15821,4307140
l2update,15863,5344202
l2update,15968,7522806
l2update,5545,1135
l2update,19439,5553996
l2update,15895,2605026
l2update,5314,1112
l2update,15846,6205938
l2update,5271,1126
l2update,16038,8746575
l2update,5268,962
l2update,4483,514
l2update,4335,674
l2update,17189,3172495
l2update,15821,2560352
l2update,15908,1852106
l2update,15783,7625845
l2update,5652,1098
l2update,15966,1088343
l2update,15973,4322846
l2update,15992,4309808
l2update,19301,1093278
l2update,16054,4498081
l2update,15971,1027325
l2update,15949,3125651
l2update,15723,2478853
l2update,5553,1160
l2update,19128,8432955
l2update,15948,3157549
l2update,16101,7426028
l2update,5161,1148
l2update,15841,7771940
l2update,5287,1128
l2update,15874,1713415
l2update,15918,911459
l2update,16039,6374749
l2update,6068,6157
l2update,15755,5370043
l2update,15954,5322526
l2update,5415,1098
l2update,16076,7105906
l2update,4986,982
l2update,4099,557
l2update,3891,461
l2update,4560,670
l2update,16019,1033500
l2update,5412,1220
l2update,5219,5382
l2update,19279,2398718
l2update,15894,977662
l2update,5457,1132
l2update,16049,1292784
l2update,15956,3149188
l2update,16052,5247493
l2update,5322,1119
l2update,16194,2107154
l2update,5613,1143
l2update,15818,5450912
l2update,15798,29676797
l2update,15956,22197878
l2update,16026,6406748
l2update,5109,1120
l2update,16076,2739918
l2update,16310,6182233
l2update,4959,1157
l2update,16114,6692047
l2update,15983,3382821
l2update,16121,2161086
l2update,5926,5467
l2update,15924,5423295
l2update,5274,1190
l2update,15850,4198389
l2update,15946,1031511
l2update,15909,2436848
l2update,15706,3365727
l2update,5267,1142
l2update,15921,1047134
l2update,15900,5714142
l2update,6239,5405
l2update,15690,5860394
l2update,6390,5344
l2update,15948,2097175
l2update,21005,5198466
l2update,16022,2136906
l2update,15951,7407255
l2update,5412,993
l2update,4701,731
l2update,15741,5502583
l2update,15970,6594922
l2update,6244,6518
l2update,4432,739
l2update,15871,4251120
l2update,5314,1078
l2update,15968,3339781
l2update,20047,8314452
l2update,8519,1553
l2update,7635,1087
l2update,8105,1090
l2update,9054,10227
l2update,16014,1976222
l2update,15920,3138020
l2update,15873,2380988
l2update,5162,1150
l2update,16018,6373411
l2update,5002,1047
l2update,4871,744
l2update,15964,1987380
l2update,5458,1175
l2update,15895,4435124
l2update,5462,1043
l2update,4282,796
l2update,16001,2753331
l2update,15898,4254505
l2update,5628,1072
l2update,4493,767
l2update,16164,1054944
l2update,5071,1062
l2update,4513,707
l2update,15876,995344
l2update,15921,1045636
l2update,16033,1081591
l2update,6154,5450
l2update,18642,5301860
l2update,9540,9142
l2update,15961,981314
l2update,15866,2149964
l2update,15771,1006796
l2update,15944,3225210
l2update,15921,2457357
l2update,5462,1203
l2update,15878,4134181
l2update,24676,22204260
l2update,13238,2112
l2update,5117,904
