246969,957006
22224,2771
12416,1752
16540,4628
10500,1527
15703,1850
10356,1463
15430,1824
10295,1495
15544,1754
10507,1427
15665,3975
10372,1461
15153,1748
10640,1418
15891,1725
10117,1463
15681,1821
10183,1448
15772,3872
10128,1457
15748,1708
9986,1454
15660,1750
10370,1380
15534,1729
10464,3570
15454,1766
10468,1390
15261,1713
9997,1395
15446,1713
10351,1403
15557,1784
10912,3689
14988,1810
10213,1502
15313,1735
9888,1476
15486,1804
10348,1386
15601,3888
10342,1536
15186,1760
9888,1465
15385,1731
10390,1396
15505,1718
10332,1403
15721,3790
10231,1506
15272,1782
9974,1475
15504,1749
10278,1379
15489,1729
10134,1446
17139,15097
10125,1783
15606,1825
10224,1476
15304,1714
9816,1486
14963,1720
10186,1405
16116,4229
10202,1493
15560,1743
9962,1439
15008,1799
10035,1480
15504,1756
10971,3488
15719,1728
10245,1391
15119,1704
10209,1498
15147,1738
9849,1473
15815,3891
10567,1435
15266,1724
10176,1469
15755,1783
10097,1441
15083,1722
9870,1445
15479,3837
10277,1538
15212,1732
10595,1402
15466,1719
10217,1449
15280,1770
10133,1433
15841,3803
10298,1471
15429,1727
10318,1454
15362,1752
10350,1517
15127,1731
10387,1460
15579,3807
10084,1531
15542,1684
10550,1474
15211,1703
10279,1426
15419,1804
10784,3577
15233,1758
10543,1520
15420,1713
9939,1436
15537,1753
10435,1413
15481,1752
10278,3137
15253,1724
10169,1417
15486,1705
10298,1445
15396,1742
10473,1408
15502,3889
10358,1470
15331,1720
10607,1393
17789,1708
11055,1646
15930,1721
10393,1437
15781,4006
10572,1480
15197,1718
10593,1470
15220,1702
19893,1421
15892,1964
10316,1488
20883,4039
14485,1965
19871,2216
29979,1999
30029,2685
14404,2595
30120,3070
15543,6564
30094,2742
14191,2654
21640,2388
14662,1888
21032,2590
14290,2917
21291,3006
15248,5754
20520,2766
14351,2827
20770,2945
14693,2162
20707,2125
14595,2660
21088,5674
22967,2345
21393,3282
15154,2495
21907,2366
14877,2009
21225,2985
14508,2917
21888,6411
14884,2421
29839,3129
14312,1887
20605,2641
14079,2746
21331,2827
14800,2000
21611,5231
15056,2444
20745,2048
14664,2000
20524,2771
13933,2865
21468,2566
15034,5899
21063,2934
14313,2655
20351,3304
14653,2352
20743,2151
14020,2245
21046,3114
14911,5672
20953,2669
14182,2839
20606,2963
14825,2451
21547,2084
14429,1946
21649,5803
14916,1907
21001,2182
14490,2588
20831,3257
14003,2890
21210,2643
14772,1806
21530,5593
15066,2241
21051,2132
14602,2244
20467,3077
14135,2820
22028,2928
14503,2587
21262,6047
14112,2880
20744,2938
14223,2074
20587,2663
14082,2704
20777,2694
14521,1878
21357,5561
14045,1933
20394,3135
14758,2561
21006,2729
14434,1883
20623,2557
14809,5310
20563,2221
14351,2396
20836,3078
14598,2660
20403,2434
14410,1960
21446,6147
14526,2190
21022,2123
14637,2573
20398,3123
14140,2692
21173,2604
14682,1824
21479,5553
14372,2382
20859,2119
14600,2414
20354,3095
14251,2776
21395,2476
14755,1841
21534,5621
14968,2358
23921,2134
15482,2769
21357,2818
14088,2158
21049,2254
14557,2335
21613,5880
14803,1948
21130,2432
14456,2632
20624,3127
14153,2667
21336,2731
14887,5418
21043,3301
14819,2762
22273,2806
14469,2591
21423,2108
14354,1924
20993,2871
15495,5551
20703,2202
14235,2225
20773,3187
14633,2890
20420,2555
14293,1899
21446,5821
14818,1950
20580,2501
14430,3013
20648,3223
14672,2697
21807,2396
14355,1769
20949,5483
14697,1958
20314,2421
14508,2862
20762,3032
14942,2314
20817,2053
13984,2287
21213,5876
14365,2261
20177,3062
14167,2641
20576,2225
14298,2222
20258,3045
15235,5601
20552,2888
13692,2931
21045,2463
13858,1847
20621,3336
14150,2730
