158008845,375961503
66853,18672
56534,2824
35595,1949
35230,2097
34673,2033
34578,1999
34062,1955
34389,1970
34575,1949
34735,1927
35472,4702
34778,1987
34509,1931
34474,1900
33270,1912
33634,2008
35064,15993
33704,2126
33801,1956
34679,1901
34719,1886
34673,1907
34485,1900
34588,1853
34482,1873
34130,1881
33537,1854
34589,1992
34800,3758
34695,1992
34330,1884
33211,1880
34508,1936
33661,1941
34500,1963
34597,1933
34480,1882
34457,1870
34201,1918
39664,1947
36069,4361
33947,2152
33664,2016
34091,1942
34452,1899
34363,1921
34591,1942
34673,1931
34468,1915
34474,1904
33421,1973
34218,1922
33475,1998
35369,5839
37876,38630
34357,2261
35745,5578
35328,5253
35676,5196
34641,5195
35861,5129
37315,44951
35994,5834
35510,5295
79025,10227824
129829,10689150
144159,14439406
84984,6533
144933,4874175
161052,12067027
149296,6808521
137798,1920133
164140,96194029
89556,7141
148973,2070572
107176,5376926
152411,2976577
150737,848700
151794,6352226
87515,6990
138767,1057581
138702,1097325
138381,7774585
89341,6297
151584,8306226
90188,6822
173990,10556839
181203,2450848
151514,26064559
151749,20821523
165715,59610642
148406,20084248
151822,11784825
87374,6910
137933,4034272
153233,6696250
153471,9407430
141007,994831
91345,15796
153192,15360109
143718,5999059
149775,5162849
140430,11447450
155470,12640988
87902,6645
87043,15881
85245,5184
165164,5085363
109641,4710665
87284,6412
83573,5204
151629,5396207
150138,8634240
152210,5512366
150920,16569110
161398,13296628
152353,9384899
88000,6898
109858,25310096
143175,6241498
150446,4152338
99699,2981911
140248,2002169
149481,3263016
151220,6669423
88074,7023
83155,5352
109007,3850166
152320,4529585
150358,7259384
88614,6918
151587,15756433
162899,18509558
151726,1411870
153430,15425697
90632,6980
84518,5252
178239,7072413
161919,869810
83309,15945837
86430,3269652
117297,61878152
92718,3504903
145558,7345774
150889,13839833
91052,9552477
120828,6176
149928,812890
150519,5082281
91701,6835
162065,14786098
152635,27546561
88937,6765
166260,16249301
88124,7327
150296,646874
107144,4541719
150286,10725612
206891,11562953
165524,27856322
149682,15883636
150752,1203867
151755,20580170
152188,6599616
137041,15121729
95369,1539772
48274,3848
46064,2941
61029,1836783
134665,13447447
151676,25810349
125593,40103248
191436,6782440
152082,1993730
87600,6853
150494,9766258
87648,6940
149797,1784662
149827,5227332
149697,15962325
91799,16990
162183,9344000
149278,2032380
149820,2020751
150113,9744602
152361,1823521
90161,16988
150997,8293533
150463,10455264
150822,1339823
107319,5231973
109535,4943797
149516,312155
106660,897352
162658,8357938
148547,6591758
149902,458287
151782,4432892
151574,11341731
152273,7265046
88415,6810
152233,14771212
90479,7038
180216,20097712
109556,20246233
189795,10604669
152112,10238245
148572,1953145
162666,42974197
150128,11471021
88164,6948
151191,24644919
148880,2463484
148945,9277924
158160,10773204
150136,2999816
107785,4089229
150338,6618030
149920,1147929
152110,11789449
151652,3521886
107512,7633743
160722,32305647
149785,7441515
153942,5522924
149170,7222207
108462,5494085
90065,6309
151555,9431167
162563,26582529
151270,948338
151303,8517172
151233,6181560
152295,17069836
184808,29818493
88126,7475
84696,5349
151255,8416634
108268,980813
106861,17027883
152311,13877074
160814,47376268
152088,6299788
152122,2691285
187283,4947829
96199,8541
86228,5919
85137,5154
149490,4093390
87707,6966
151453,9011925
151862,12636881
152230,5080149
162421,6205910
153060,7374953
107226,14353966
87246,6653
154615,2707431
149149,3137456
124789,903348
153009,4095059
196932,12716449
135957,13706788
174406,19182710
194319,4087741
151493,8309417
103478,3127010
204365,16987145
186967,44897237
198431,7993065
137915,16987279
224647,61994819
150275,31616788
152200,11123410
90198,6916
160677,22561716
182027,33462583
163097,17294845
93626,17454
157602,695031
107811,3003765
109314,6654254
150669,5793356
88261,6948
162363,65557135
151185,20165795
149890,7541445
150062,18963356
161158,2066866
153954,27403245
150712,16442082
152210,2095281
160421,14748233
149571,7457046
149371,12735661
159988,30747670
151812,33913497
149361,13862713
161443,90889576
159206,101139244
150859,7560524
151098,20893450
161263,28753597
149755,809687
90717,17148
109023,4412757
166216,10874517
149882,3569476
150023,16969382
149411,895544
160818,27661161
88796,7055
241751,6055504
106690,10709857
150071,266765
152842,22053730
150128,10140505
160932,103543550
150559,3512040
106958,23448887
106945,2042016
151393,8410524
150050,9896597
161401,1056165
151927,11450613
150341,325713
151811,1201013
88467,6893
151291,6289508
151115,8200872
149762,9910563
87346,6918
164312,12626808
150166,9897756
149459,3980481
173797,4252631
150574,3446141
151243,4463609
150699,1566396
150116,14662680
107126,624288
159755,80574007
160318,56126013
150348,3477100
154822,10244684
144688,7987
151609,8950567
107928,87101953
161646,73945034
127629,9611019
149987,9541982
150441,9806934
164485,27421670
142704,7875
85507,5091
82558,5059
150752,6067072
150808,10384168
162075,88423688
150916,3901459
152044,2579318
151478,10473051
150354,2066941
152626,14777120
152852,5941979
88810,6779
161015,44725502
109722,12505554
88835,6332
132543,5297
85956,5910
151200,2744307
108086,11078987
150571,8917635
89824,6813
160622,13643277
92055,6994
106660,13175332
89288,6317
150807,10411736
108649,3124314
149251,7350729
152347,10022733
159737,7296359
152175,14594123
149672,28820074
177024,6778416
149709,6302964
151622,4981982
107675,13404331
159877,28922249
163446,108571768
150474,7351651
151697,22380635
150641,18165507
93070,16840
160641,17194587
153095,20130583
155520,5548347
84773,8627097
148869,8174092
83438,10667544
122533,10406318
230619,44798679
194345,59581624
88103,7667
85680,5167
83568,5049
82926,4927
84871,4859
81504,4966
115608,3206186
121191,933202
214402,8045932
111591,358377
138757,5934461
165844,1538735
141563,13138
46167,13866775
175475,10643203
66760,7464802
86164,8842572
86037,3896152
172424,2423060
143419,9902917
151526,16575330
155839,6985
96136,46918
165657,6819409
160983,12580517
125868,13079706
108902,715165
148742,903536
148752,16910748
150098,6769173
88050,6986
149111,8288311
160657,112892656
149448,9471437
160985,49909184
165442,15317810
217119,8389615
224716,1912878
221491,6040839
136691,3145419
149209,14716611
151937,45801329
159051,4110841
149544,17004186
162589,92032257
151124,6185815
151083,4149641
150306,860146
151701,18019561
149935,16759326
161336,5179559
89699,7071
150854,27468753
149603,9953592
161070,21147524
150710,7289766
150784,9463344
90239,6965
150559,4188321
150125,15227394
160138,45338710
149439,26093477
90767,6905
150837,943739
87695,6959
151378,18735294
88750,6875
151389,798948
