679,87754223
1308,394895576
228,13919
173,2961
166,2395
164,2325
278,42791
180,2952
163,2278
165,2641
161,2443
155,2376
190,7119
173,2628
173,2360
744,104046240
699,3259842
1135,18517613
904,11640341
1102,13819140
1305,133561774
686,22448358
689,88670422
717,74282776
684,33809952
684,7804686
670,10670265
729,2839847
273,10168
692,5515766
699,9076903
662,12624363
674,18978729
679,62177610
1168,22256790
1050,432445479
670,95472077
676,44144533
669,32410974
679,7085357
669,4903834
676,11717580
666,17121667
679,17133242
669,266613626
168,3565
165,2418
665,6773213
670,10412879
689,6333085
664,30205055
692,25387815
168,3522
678,37477333
165,3446
1220,364137959
163,4049
165,2461
160,2366
163,2425
165,2450
667,51038573
701,5295185
669,7245600
667,9501976
669,59090834
665,14688333
669,9594321
789,3292987
684,14200497
681,9601090
704,4606335
601,18711120
144,3039
682,10855772
669,8211962
1373,250854851
679,48243610
669,17531083
669,2843987
666,7454054
922,13079106
720,4655419
739,41641894
506,2568640
666,20598240
689,11616462
680,66975191
558,12760727
669,94857580
697,1457902
882,12867962
679,13242814
666,12594745
697,4787586
677,18358391
163,3526
681,2296570
669,11406067
694,4298834
709,6567326
221,3928
682,5180997
702,2606429
689,6549785
689,8040098
670,23919617
679,41489416
685,21585235
674,29446326
687,22836368
664,24061272
666,42864224
697,35403866
661,34733279
669,18384119
679,28999262
669,6786343
691,8667756
231,4630
669,10152235
666,7562528
686,16483542
692,10445457
819,106885106
924,146961782
692,9747139
664,6610220
162,3518
678,30076465
704,8399294
664,10929194
697,21179720
671,49062235
664,16371395
669,112810573
672,9614336
689,9183968
679,11250481
1200,146128149
710,21726450
699,43886325
697,13187547
691,10391077
700,9600588
710,6690349
666,49230004
168,4781
689,5505574
679,19622219
163,3538
681,6758242
714,3219134
689,4286076
682,5470855
696,5367357
719,4317741
671,6455149
689,5401556
692,3225813
701,1172412
669,25668293
687,8587137
702,2803265
700,3713519
200,3811
822,11016633
697,19209743
709,11779811
900,98931117
330,6876
689,11417433
687,4715397
677,44036579
939,47994668
1117,9614381
1417,77711271
1078,45476576
776,15739169
674,24955163
847,58667235
670,27773824
1035,99290261
158,4879
1247,261816755
696,10854323
1028,11782773
651,3089204
1138,16627616
1193,10395139
315,60512
659,6918919
1220,10943421
689,6538987
697,428166
1057,12599316
1416,7839657
1080,96575148
165,4238
682,18429537
682,941246
260,9885
683,18872683
609,10382230
684,6409022
661,15739717
679,19037353
1038,251809094
719,39939068
677,5732907
669,39155543
671,62689520
670,16541853
681,33126447
670,13258572
692,3049815
704,5712958
684,9946850
173,4713
158,2543
714,4297541
691,1117183
669,9625903
671,3138237
679,19216934
671,10679211
668,80086063
674,117122475
672,3222649
702,7519984
669,9703623
669,17147243
691,12048757
696,11280039
676,10100950
682,15148960
664,17101593
684,28808798
677,9057048
682,14088421
686,24374622
672,9569130
668,14405983
698,11813708
666,10870406
716,6258420
687,6448538
702,9692159
671,17051119
669,10716979
704,8416326
667,4684136
662,5767269
696,3175591
689,22705121
201,3756
163,2428
165,2606
674,7392746
704,3202103
689,6559244
692,14817244
712,15312500
699,15169762
696,24755163
213,3634
163,2530
157,2408
707,37213694
1107,89844674
691,28187193
692,11702793
709,143415517
689,10373654
692,2408650
686,8393415
689,9656180
694,4222470
711,11636339
697,5223405
687,4209884
694,14157413
689,6159435
709,8597026
697,7618959
701,12884135
712,13927710
702,17150465
679,24654285
687,3712131
689,4285442
217,3696
699,3262148
704,16075430
699,16277455
699,7209976
704,7196364
735,2138128
707,10071667
707,11820602
734,2115043
719,173997510
684,85593478
705,6291306
674,147216122
682,25325600
732,101638411
666,17496840
687,15766643
780,10724512
679,13993635
669,13234513
182,3576
676,10448900
672,15120358
694,11708047
669,70441546
679,169283944
702,3233091
674,24319766
680,19235541
687,34226049
674,6757003
682,13040584
689,10608349
707,2110303
667,13900391
666,51196846
662,15903245
681,10648818
658,24966674
684,132408263
675,13712823
687,5586850
681,39287152
697,5329762
678,6395828
697,4269167
670,10675891
665,9607120
734,3661596
674,4921669
732,3037728
717,6353489
687,2145676
670,69569433
666,76512674
853,105386225
456,8308213
532,9630814
664,56183267
679,37160380
676,8630577
682,4682831
694,6492279
682,10566364
686,5875896
664,15975118
163,3620
669,7448507
687,3433861
707,3998621
669,96183972
669,12869643
689,5687425
694,3317631
697,5499243
671,7525863
689,3223809
669,153801144
674,6376679
663,17303257
691,6508133
666,13952371
704,9566617
664,112122585
676,21337909
674,61135231
670,157178490
667,10683796
697,130182072
689,11848949
200,4656
692,3206385
1038,159284370
644,31833311
691,15843990
697,10001457
701,12381454
691,27051834
679,242032166
687,21311254
670,18174869
646,18189694
627,4923773
696,5100495
679,154863114
814,20411002
677,248569517
680,190255485
676,18107580
1019,91316339
802,21349970
814,7069324
931,28579638
592,2129278
1167,18998831
1017,16979925
687,19154482
687,7221353
1258,256161323
338,84718
812,15910921
469,2083831
592,14980498
146,3097
684,37823943
973,107395549
174,3676
1115,21067408
1295,85257698
1313,11741781
407,943819
651,6478770
808,15013959
901,7860506
1180,16763119
174,3576
1177,17053540
781,5456381
729,1323392
1349,13410954
1015,15114597
674,9878479
1097,12798547
666,5418778
1291,11763155
1215,30006785
252,6046
631,973493
551,2172247
669,1217008
1047,8674762
764,3247661
787,11752800
622,12899589
1154,11793016
651,4322851
1162,5418605
900,15236613
192,9808
747,4042818
662,3628670
635,1946051
1002,14276071
694,2045068
647,5268329
1085,2390791
498,7374198
376,3161732
116,1997
1139,15953741
152,3876
461,2079037
1005,8691783
1057,15241091
241,13267
146,2446
1103,20891903
1413,11955908
661,6494279
692,2126419
211,3753
702,2126223
181,3672
1135,5625283
268,13257
165,2589
666,4323334
627,6118658
194,3540
1187,11745452
181,4477
165,2496
983,7632851
1085,7834736
190,4248
498,2014553
684,4698748
814,1731380
976,3205629
1115,14876493
1592,6640940
368,28244
221,11796
359,11800
1052,12488060
672,11708190
970,7291634
610,890233
963,38515036
1112,6381697
576,14090983
199,12382
149,5453
134,4700
1090,1909502
186,3832
287,11692
755,4241498
635,3308294
139,3448
465,1253037
481,3329868
652,3027607
1018,3904232
651,4043493
721,3128573
567,4776189
1288,4324479
240,12175
729,5380990
551,6712470
